CMN,area,pop,fam,edf,ulc,bct,area_id_H,area_id_M,area_id_L,area_id_H_p,area_id_M_p,area_id_L_p,pop_id_H,pop_id_M,pop_id_L,pop_id_H_p,pop_id_M_p,pop_id_L_p,fam_id_H,fam_id_M,fam_id_L,fam_id_H_p,fam_id_M_p,fam_id_L_p,edf_id_H,edf_id_M,edf_id_L,edf_id_H_p,edf_id_M_p,edf_id_L_p,ulc_id_H,ulc_id_M,ulc_id_L,ulc_id_H_p,ulc_id_M_p,ulc_id_L_p,bct_id_H,bct_id_M,bct_id_L,bct_id_H_p,bct_id_M_p,bct_id_L_p,area_fr_P4,area_fr_P3,area_fr_P2,area_fr_P1,area_fr_AA,area_fr_P3P4,area_fr_P4_p,area_fr_P3_p,area_fr_P2_p,area_fr_P1_p,area_fr_AA_p,area_fr_P3P4_p,pop_fr_P4,pop_fr_P3,pop_fr_P2,pop_fr_P1,pop_fr_AA,pop_fr_P3P4,pop_fr_P4_p,pop_fr_P3_p,pop_fr_P2_p,pop_fr_P1_p,pop_fr_AA_p,pop_fr_P3P4_p,fam_fr_P4,fam_fr_P3,fam_fr_P2,fam_fr_P1,fam_fr_AA,fam_fr_P3P4,fam_fr_P4_p,fam_fr_P3_p,fam_fr_P2_p,fam_fr_P1_p,fam_fr_AA_p,fam_fr_P3P4_p,edf_fr_P4,edf_fr_P3,edf_fr_P2,edf_fr_P1,edf_fr_AA,edf_fr_P3P4,edf_fr_P4_p,edf_fr_P3_p,edf_fr_P2_p,edf_fr_P1_p,edf_fr_AA_p,edf_fr_P3P4_p,ulc_fr_P4,ulc_fr_P3,ulc_fr_P2,ulc_fr_P1,ulc_fr_AA,ulc_fr_P3P4,ulc_fr_P4_p,ulc_fr_P3_p,ulc_fr_P2_p,ulc_fr_P1_p,ulc_fr_AA_p,ulc_fr_P3P4_p,bct_fr_P4,bct_fr_P3,bct_fr_P2,bct_fr_P1,bct_fr_AA,bct_fr_P3P4,bct_fr_P4_p,bct_fr_P3_p,bct_fr_P2_p,bct_fr_P1_p,bct_fr_AA_p,bct_fr_P3P4_p
29006,179.7372847,2453,1030,915,225,18,3.558,4.737,17.968,19.803,26.365,100.006,66,85,2626,2.513,3.237,100,25,33,1029,2.43,3.207,100,24,33,915,2.623,3.607,100,4,4,225,1.778,1.778,100,0,1,18,0,5.556,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29007,61.23885675,1453,630,409,98,3,0,0,6.12,0,0,99.951,0,0,1508,0,0,100,0,0,622,0,0,100,0,0,409,0,0,100,0,0,98,0,0,100,0,0,3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29008,108.288953,683,296,356,64,15,2.197,2.197,10.847,20.254,20.254,100,13,13,819,1.587,1.587,100,5,5,334,1.497,1.497,100,7,7,356,1.966,1.966,100,2,2,64,3.125,3.125,100,0,0,15,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29009,326.7111515,2620,1177,904,187,8,2.414,2.414,32.637,7.394,7.394,99.969,9,9,2853,0.315,0.315,100,4,4,1210,0.331,0.331,100,3,3,904,0.332,0.332,100,2,2,187,1.07,1.07,100,0,0,8,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29010,143.8141911,878,365,330,69,8,0,0,14.372,0,0,99.986,0,0,1007,0,0,100,0,0,377,0,0,100,0,0,330,0,0,100,0,0,69,0,0,100,0,0,8,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29011,220.8960921,1521,633,598,123,9,0,0,22.125,0,0,99.982,0,0,1646,0,0,100,0,0,659,0,0,100,0,0,598,0,0,100,0,0,123,0,0,100,0,0,9,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29012,118.6714167,4016,1761,1240,304,15,0.911,0.925,11.84,7.694,7.813,100,20,20,4291,0.466,0.466,100,9,9,1850,0.486,0.486,100,6,6,1240,0.484,0.484,100,2,2,304,0.658,0.658,100,0,0,15,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29013,379.0671132,2624,1115,1092,165,22,2.239,3.344,37.913,5.906,8.82,100,52,87,2931,1.774,2.968,100,18,31,1188,1.515,2.609,100,18,31,1092,1.648,2.839,100,6,11,165,3.636,6.667,100,2,2,22,9.091,9.091,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29014,286.1736852,1583,662,641,118,9,2.082,3.201,28.616,7.275,11.185,99.993,41,58,1813,2.261,3.199,100,16,22,733,2.183,3.001,100,15,22,641,2.34,3.432,100,3,4,118,2.542,3.39,100,1,1,9,11.111,11.111,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29015,301.5345956,3515,1477,1396,228,16,0,0,30.155,0,0,99.95,0,0,3691,0,0,100,0,0,1498,0,0,100,0,0,1396,0,0,100,0,0,228,0,0,100,0,0,15,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29017,185.4287968,2217,962,954,171,15,2.745,10.307,18.534,14.8,55.572,99.93,50,1173,2514,1.989,46.659,100,20,472,999,2.002,47.247,100,25,428,954,2.621,44.864,100,2,101,171,1.17,59.064,100,2,10,15,13.333,66.667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29018,160.5491189,2443,1046,916,163,11,0,0,16.06,0,0,99.969,0,0,2683,0,0,100,0,0,1067,0,0,100,0,0,916,0,0,100,0,0,163,0,0,100,0,0,11,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29019,318.6224136,1747,742,803,115,8,1.908,1.908,31.84,5.99,5.99,99.953,13,13,1970,0.66,0.66,100,5,5,776,0.644,0.644,100,8,8,803,0.996,0.996,100,1,1,115,0.87,0.87,100,1,1,8,12.5,12.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29021,180.8109864,2197,909,846,145,28,4.297,4.36,18.072,23.774,24.123,99.989,38,39,2609,1.456,1.495,100,17,18,998,1.703,1.804,100,14,15,846,1.655,1.773,100,3,3,145,2.069,2.069,100,2,2,28,7.143,7.143,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29022,275.5786457,3891,1703,1887,281,10,0,0,27.533,0,0,99.975,0,0,4275,0,0,100,0,0,1746,0,0,100,0,0,1887,0,0,100,0,0,281,0,0,100,0,0,9,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29023,219.6196567,1370,603,575,87,3,0,0,21.97,0,0,99.968,0,0,1529,0,0,100,0,0,615,0,0,100,0,0,575,0,0,100,0,0,87,0,0,100,0,0,3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29024,209.6407076,2542,1028,1039,219,23,0,0.007,20.962,0,0.033,99.971,0,0,2782,0,0,100,0,0,1043,0,0,100,0,0,1039,0,0,100,0,0,219,0,0,100,0,0,23,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29025,119.756169,989,419,520,97,8,2.492,3.802,11.988,20.784,31.71,99.983,15,51,1094,1.371,4.662,100,6,20,444,1.351,4.505,100,23,55,520,4.423,10.577,100,1,3,97,1.031,3.093,100,0,0,8,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29026,243.8089836,1470,625,650,94,7,0,0,24.357,0,0,99.947,0,0,1605,0,0,100,0,0,630,0,0,100,0,0,650,0,0,100,0,0,94,0,0,100,0,0,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29027,184.2170423,2068,855,820,181,10,0,0,12.766,0,0,69.305,0,0,1540,0,0,70.577,0,0,626,0,0,71.217,0,0,572,0,0,69.756,0,0,106,0,0,58.564,0,0,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29028,172.1046622,1110,473,346,66,5,2.034,2.034,17.198,11.822,11.822,99.959,19,19,1185,1.603,1.603,100,8,8,506,1.581,1.581,100,9,9,346,2.601,2.601,100,1,1,66,1.515,1.515,100,0,0,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29029,550.5366875,11517,4785,3677,976,131,1.269,3.024,54.886,2.305,5.492,99.684,31,59,12014,0.258,0.491,99.917,11,20,4746,0.232,0.421,99.937,11,21,3673,0.299,0.571,99.891,2,3,976,0.205,0.307,100,1,2,132,0.763,1.527,100.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29030,398.3759695,3326,1480,983,249,7,1.086,1.086,39.814,2.726,2.726,99.925,4,4,3568,0.112,0.112,100,2,2,1473,0.136,0.136,100,2,2,983,0.203,0.203,100,0,0,249,0,0,100,0,0,8,0,0,114.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29031,176.8436888,3398,1362,1007,247,22,0.89,0.89,17.373,5.035,5.035,98.286,14,14,3570,0.389,0.389,99.305,5,5,1311,0.379,0.379,99.318,4,4,1000,0.397,0.397,99.305,2,2,245,0.81,0.81,99.19,3,3,19,13.636,13.636,86.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29032,175.8624998,1697,755,808,126,11,1.32,1.363,17.582,7.508,7.753,100.006,27,28,1870,1.444,1.497,100,10,11,792,1.263,1.389,100,9,10,808,1.114,1.238,100,1,1,126,0.794,0.794,100,0,0,11,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29033,323.1262615,12052,5285,2384,994,19,3.468,3.468,32.318,10.728,10.728,99.975,147,147,11351,1.295,1.295,100,68,68,4911,1.385,1.385,100,64,64,2384,2.685,2.685,100,22,22,994,2.213,2.213,100,0,0,19,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29034,214.8775153,1392,662,794,86,3,4.875,4.875,21.474,22.688,22.688,99.939,39,39,1645,2.371,2.371,100,17,17,697,2.439,2.439,100,22,22,794,2.771,2.771,100,3,3,86,3.488,3.488,100,0,0,4,0,0,133.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29035,214.4858655,1513,606,500,98,12,0.583,0.583,21.441,2.717,2.717,99.939,206,206,1668,12.343,12.343,99.94,77,77,613,12.561,12.561,100,61,61,500,12.2,12.2,100,14,14,98,14.286,14.286,100,0,0,10,0,0,83.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29036,174.9665895,1121,477,461,83,3,0,0,17.502,0,0,99.977,0,0,1262,0,0,100,0,0,493,0,0,100,0,0,461,0,0,100,0,0,83,0,0,100,0,0,2,0,0,66.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29037,164.2181867,3723,1738,1002,301,15,0.769,0.769,16.406,4.686,4.686,99.963,6,6,4079,0.147,0.147,100,2,2,1741,0.115,0.115,100,2,2,1002,0.2,0.2,100,1,1,301,0.332,0.332,100,0,0,15,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29038,115.3167595,2192,888,601,118,13,0,0,11.527,0,0,99.965,0,0,2078,0,0,100,0,0,834,0,0,100,0,0,601,0,0,100,0,0,118,0,0,100,0,0,13,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29039,2568.662839,9203,4070,2824,1986,105,100.711,130.03,256.584,39.177,50.583,99.813,1762,3307,10058,17.518,32.879,100,695,1326,4010,17.332,33.067,100,495,945,2824,17.528,33.463,100,354,636,1986,17.825,32.024,100,22,35,66,20.952,33.333,62.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29040,746.9134257,6295,2916,3327,874,8,13.695,14,74.179,18.335,18.743,99.312,48,58,6479,0.741,0.895,99.969,29,35,2822,1.027,1.24,99.965,98,110,3324,2.946,3.306,99.91,26,32,872,2.975,3.661,99.771,1,1,7,12.5,12.5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29041,1087.883645,50535,23431,15566,5131,232,1.305,2.253,108.494,1.199,2.071,99.715,22,65,50136,0.044,0.13,99.944,8,26,22355,0.036,0.116,99.946,8,26,15554,0.051,0.167,99.923,9,17,5128,0.175,0.331,99.942,0,0,229,0,0,98.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29042,141.5814716,1081,482,475,76,18,0.701,0.711,14.154,4.952,5.023,99.986,4,5,1214,0.329,0.412,100,2,2,506,0.395,0.395,100,2,2,475,0.421,0.421,100,0,0,76,0,0,100,0,0,7,0,0,38.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29043,158.2486822,1064,464,403,76,12,0.168,0.376,15.822,1.062,2.376,99.975,1,2,1156,0.087,0.173,100,0,1,474,0,0.211,100,0,1,403,0,0.248,100,0,1,76,0,1.316,100,0,0,11,0,0,91.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29044,310.4553714,3777,1582,1244,247,7,1.103,1.103,31.03,3.553,3.553,99.948,7,7,4035,0.173,0.173,100,3,3,1567,0.191,0.191,100,2,2,1244,0.161,0.161,100,2,2,247,0.81,0.81,100,0,0,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
